"","OTU","Sensitive_A","Tolerant_A","Sensitive_O","Tolerant_O"
"1092","HD13_S31_L004_contig_2826",FALSE,TRUE,FALSE,TRUE
"1093","HD13_S31_L004_contig_2836",FALSE,FALSE,FALSE,TRUE
"1094","HD13_S31_L004_contig_2840",FALSE,TRUE,FALSE,FALSE
"1095","HD13_S31_L004_contig_2843",FALSE,TRUE,FALSE,FALSE
"1096","HD13_S31_L004_contig_2875",TRUE,FALSE,FALSE,FALSE
"1097","HD13_S31_L004_contig_2915",TRUE,FALSE,FALSE,FALSE
"1098","HD13_S31_L004_contig_2920",FALSE,FALSE,FALSE,TRUE
"1099","HD13_S31_L004_contig_294",FALSE,FALSE,FALSE,TRUE
"1100","HD13_S31_L004_contig_2951",FALSE,TRUE,FALSE,TRUE
"1101","HD13_S31_L004_contig_2956",FALSE,TRUE,FALSE,FALSE
"1102","HD13_S31_L004_contig_2985",TRUE,FALSE,TRUE,FALSE
"1103","HD13_S31_L004_contig_3034",TRUE,FALSE,FALSE,FALSE
"1104","HD13_S31_L004_contig_3069",FALSE,TRUE,FALSE,TRUE
"1105","HD13_S31_L004_contig_309",FALSE,TRUE,FALSE,TRUE
"1106","HD13_S31_L004_contig_3138",TRUE,FALSE,FALSE,FALSE
"1107","HD13_S31_L004_contig_3139",TRUE,FALSE,FALSE,FALSE
"1108","HD13_S31_L004_contig_3149",FALSE,TRUE,FALSE,FALSE
"1109","HD13_S31_L004_contig_3178",FALSE,TRUE,FALSE,FALSE
"1110","HD13_S31_L004_contig_3221",FALSE,FALSE,FALSE,TRUE
"1111","HD13_S31_L004_contig_3238",FALSE,TRUE,FALSE,TRUE
"1112","HD13_S31_L004_contig_3276",FALSE,TRUE,FALSE,FALSE
"1113","HD13_S31_L004_contig_3297",FALSE,FALSE,FALSE,TRUE
"1114","HD13_S31_L004_contig_3308",FALSE,FALSE,FALSE,TRUE
"1115","HD13_S31_L004_contig_3314",FALSE,TRUE,FALSE,TRUE
"1116","HD13_S31_L004_contig_3352",FALSE,FALSE,FALSE,TRUE
"1117","HD13_S31_L004_contig_3368",TRUE,FALSE,FALSE,FALSE
"1118","HD13_S31_L004_contig_3378",FALSE,FALSE,FALSE,TRUE
"1119","HD13_S31_L004_contig_3503",FALSE,TRUE,FALSE,FALSE
"1120","HD13_S31_L004_contig_3516",FALSE,TRUE,FALSE,FALSE
"1121","HD13_S31_L004_contig_356",FALSE,FALSE,FALSE,TRUE
"1122","HD13_S31_L004_contig_3580",FALSE,TRUE,FALSE,FALSE
"1123","HD13_S31_L004_contig_3581",FALSE,TRUE,FALSE,FALSE
"1124","HD13_S31_L004_contig_3586",TRUE,FALSE,FALSE,FALSE
"1125","HD13_S31_L004_contig_3628",FALSE,TRUE,FALSE,TRUE
"1126","HD13_S31_L004_contig_3630",FALSE,FALSE,FALSE,TRUE
"1127","HD13_S31_L004_contig_3694",FALSE,TRUE,FALSE,FALSE
"1128","HD13_S31_L004_contig_3712",FALSE,FALSE,FALSE,TRUE
"1129","HD13_S31_L004_contig_3782",FALSE,TRUE,FALSE,FALSE
"1130","HD13_S31_L004_contig_3788",FALSE,TRUE,FALSE,TRUE
"1131","HD13_S31_L004_contig_3795",FALSE,TRUE,FALSE,TRUE
"1132","HD13_S31_L004_contig_3834",FALSE,FALSE,FALSE,TRUE
"1133","HD13_S31_L004_contig_3850",FALSE,FALSE,TRUE,FALSE
"1134","HD13_S31_L004_contig_386",FALSE,TRUE,FALSE,FALSE
"1135","HD13_S31_L004_contig_3898",FALSE,TRUE,FALSE,TRUE
"1136","HD13_S31_L004_contig_3909",FALSE,FALSE,FALSE,TRUE
"1137","HD13_S31_L004_contig_3947",FALSE,FALSE,FALSE,TRUE
"1138","HD13_S31_L004_contig_3959",FALSE,TRUE,FALSE,FALSE
"1139","HD13_S31_L004_contig_3960",FALSE,TRUE,FALSE,FALSE
"1140","HD13_S31_L004_contig_4002",FALSE,TRUE,FALSE,TRUE
"1141","HD13_S31_L004_contig_4056",FALSE,TRUE,FALSE,FALSE
"1142","HD13_S31_L004_contig_4068",FALSE,FALSE,FALSE,TRUE
"1143","HD13_S31_L004_contig_4071",FALSE,TRUE,FALSE,FALSE
"1144","HD13_S31_L004_contig_4096",FALSE,FALSE,FALSE,TRUE
"1145","HD13_S31_L004_contig_4106",FALSE,FALSE,FALSE,TRUE
"1146","HD13_S31_L004_contig_4201",FALSE,TRUE,FALSE,FALSE
"1147","HD13_S31_L004_contig_4207",FALSE,TRUE,FALSE,TRUE
"1148","HD13_S31_L004_contig_4220",FALSE,TRUE,FALSE,FALSE
"1149","HD13_S31_L004_contig_4221",FALSE,FALSE,FALSE,TRUE
"1150","HD13_S31_L004_contig_4233",FALSE,FALSE,TRUE,FALSE
"1151","HD13_S31_L004_contig_4234",TRUE,FALSE,FALSE,FALSE
"1152","HD13_S31_L004_contig_4248",TRUE,FALSE,FALSE,FALSE
"1153","HD13_S31_L004_contig_4255",FALSE,FALSE,FALSE,TRUE
"1154","HD13_S31_L004_contig_4258",FALSE,FALSE,FALSE,TRUE
"1155","HD13_S31_L004_contig_4283",FALSE,FALSE,FALSE,TRUE
"1156","HD13_S31_L004_contig_4328",FALSE,TRUE,FALSE,FALSE
"1157","HD13_S31_L004_contig_4389",FALSE,FALSE,FALSE,TRUE
"1158","HD13_S31_L004_contig_4425",FALSE,TRUE,FALSE,TRUE
"1159","HD13_S31_L004_contig_4538",FALSE,FALSE,FALSE,TRUE
"1160","HD13_S31_L004_contig_4554",FALSE,TRUE,FALSE,TRUE
"1161","HD13_S31_L004_contig_4578",FALSE,FALSE,FALSE,TRUE
"1162","HD13_S31_L004_contig_4589",FALSE,FALSE,FALSE,TRUE
"1163","HD13_S31_L004_contig_4601",FALSE,FALSE,FALSE,TRUE
"1164","HD13_S31_L004_contig_4607",FALSE,FALSE,FALSE,TRUE
"1165","HD13_S31_L004_contig_4626",FALSE,FALSE,FALSE,TRUE
"1166","HD13_S31_L004_contig_4647",FALSE,TRUE,FALSE,FALSE
"1167","HD13_S31_L004_contig_471",FALSE,TRUE,FALSE,FALSE
"1168","HD13_S31_L004_contig_4712",FALSE,TRUE,FALSE,FALSE
"1169","HD13_S31_L004_contig_4726",FALSE,TRUE,FALSE,FALSE
"1170","HD13_S31_L004_contig_4744",FALSE,TRUE,FALSE,TRUE
"1171","HD13_S31_L004_contig_4757",FALSE,FALSE,FALSE,TRUE
"1172","HD13_S31_L004_contig_540",TRUE,FALSE,FALSE,FALSE
"1173","HD13_S31_L004_contig_630",FALSE,TRUE,FALSE,TRUE
"1174","HD13_S31_L004_contig_683",FALSE,TRUE,FALSE,TRUE
"1175","HD13_S31_L004_contig_684",FALSE,FALSE,FALSE,TRUE
"1176","HD13_S31_L004_contig_70",TRUE,FALSE,FALSE,FALSE
"1177","HD13_S31_L004_contig_734",FALSE,FALSE,TRUE,FALSE
"1178","HD13_S31_L004_contig_746",FALSE,FALSE,FALSE,TRUE
"1179","HD13_S31_L004_contig_793",FALSE,TRUE,FALSE,TRUE
"1180","HD13_S31_L004_contig_809",FALSE,TRUE,FALSE,TRUE
"1181","HD13_S31_L004_contig_835",FALSE,FALSE,FALSE,TRUE
"1182","HD13_S31_L004_contig_896",FALSE,FALSE,TRUE,FALSE
"1183","HD13_S31_L004_contig_905",FALSE,TRUE,FALSE,FALSE
"1184","HD13_S31_L004_contig_93",FALSE,TRUE,FALSE,FALSE
"1185","HD13_S31_L004_contig_958",FALSE,TRUE,FALSE,FALSE
"1186","HD13_S31_L004_contig_960",FALSE,FALSE,TRUE,FALSE
"1187","HD13_S31_L004_contig_987",FALSE,TRUE,FALSE,FALSE
"1188","HD14_S33_L004_contig_1082",FALSE,FALSE,FALSE,TRUE
"1189","HD14_S33_L004_contig_1117",FALSE,FALSE,FALSE,TRUE
"1190","HD14_S33_L004_contig_1124",FALSE,TRUE,FALSE,FALSE
"1191","HD14_S33_L004_contig_1131",FALSE,FALSE,FALSE,TRUE
"1192","HD14_S33_L004_contig_1156",TRUE,FALSE,FALSE,FALSE
"1193","HD14_S33_L004_contig_1161",FALSE,FALSE,FALSE,TRUE
"1194","HD14_S33_L004_contig_1211",FALSE,FALSE,FALSE,TRUE
"1195","HD14_S33_L004_contig_1212",TRUE,FALSE,TRUE,FALSE
"1196","HD14_S33_L004_contig_1261",FALSE,TRUE,FALSE,FALSE
"1197","HD14_S33_L004_contig_1375",FALSE,TRUE,FALSE,FALSE
"1198","HD14_S33_L004_contig_1401",FALSE,FALSE,FALSE,TRUE
"1199","HD14_S33_L004_contig_1411",FALSE,TRUE,FALSE,TRUE
"1200","HD14_S33_L004_contig_1454",FALSE,FALSE,FALSE,TRUE
"1201","HD14_S33_L004_contig_1500",FALSE,TRUE,FALSE,TRUE
"1202","HD14_S33_L004_contig_1502",FALSE,FALSE,FALSE,TRUE
"1203","HD14_S33_L004_contig_1538",FALSE,FALSE,FALSE,TRUE
"1204","HD14_S33_L004_contig_1595",FALSE,TRUE,FALSE,TRUE
"1205","HD14_S33_L004_contig_1606",TRUE,FALSE,FALSE,FALSE
"1206","HD14_S33_L004_contig_1611",FALSE,FALSE,FALSE,TRUE
"1207","HD14_S33_L004_contig_1631",FALSE,FALSE,FALSE,TRUE
"1208","HD14_S33_L004_contig_1650",FALSE,TRUE,FALSE,TRUE
"1209","HD14_S33_L004_contig_1679",FALSE,TRUE,FALSE,TRUE
"1210","HD14_S33_L004_contig_1698",FALSE,FALSE,TRUE,FALSE
"1211","HD14_S33_L004_contig_1701",FALSE,FALSE,FALSE,TRUE
"1212","HD14_S33_L004_contig_1716",FALSE,FALSE,FALSE,TRUE
"1213","HD14_S33_L004_contig_1789",FALSE,FALSE,FALSE,TRUE
"1214","HD14_S33_L004_contig_1796",FALSE,FALSE,FALSE,TRUE
"1215","HD14_S33_L004_contig_181",TRUE,FALSE,FALSE,FALSE
"1216","HD14_S33_L004_contig_1811",FALSE,TRUE,FALSE,FALSE
"1217","HD14_S33_L004_contig_1815",FALSE,FALSE,TRUE,FALSE
"1218","HD14_S33_L004_contig_1856",FALSE,TRUE,FALSE,FALSE
"1219","HD14_S33_L004_contig_1973",TRUE,FALSE,FALSE,FALSE
"1220","HD14_S33_L004_contig_2015",TRUE,FALSE,FALSE,FALSE
"1221","HD14_S33_L004_contig_2059",FALSE,FALSE,FALSE,TRUE
"1222","HD14_S33_L004_contig_2112",FALSE,TRUE,FALSE,FALSE
"1223","HD14_S33_L004_contig_2181",FALSE,TRUE,FALSE,FALSE
"1224","HD14_S33_L004_contig_2190",TRUE,FALSE,FALSE,FALSE
"1225","HD14_S33_L004_contig_2293",FALSE,TRUE,FALSE,FALSE
"1226","HD14_S33_L004_contig_2300",TRUE,FALSE,FALSE,FALSE
"1227","HD14_S33_L004_contig_2346",FALSE,FALSE,FALSE,TRUE
"1228","HD14_S33_L004_contig_2349",FALSE,TRUE,FALSE,FALSE
"1229","HD14_S33_L004_contig_2363",FALSE,FALSE,FALSE,TRUE
"1230","HD14_S33_L004_contig_2373",FALSE,TRUE,FALSE,FALSE
"1231","HD14_S33_L004_contig_2445",FALSE,FALSE,FALSE,TRUE
"1232","HD14_S33_L004_contig_2452",FALSE,TRUE,FALSE,FALSE
"1233","HD14_S33_L004_contig_249",TRUE,FALSE,TRUE,FALSE
"1234","HD14_S33_L004_contig_2492",FALSE,FALSE,FALSE,TRUE
"1235","HD14_S33_L004_contig_2499",FALSE,TRUE,FALSE,TRUE
"1236","HD14_S33_L004_contig_2521",FALSE,FALSE,FALSE,TRUE
"1237","HD14_S33_L004_contig_2522",FALSE,TRUE,FALSE,FALSE
"1238","HD14_S33_L004_contig_2570",FALSE,TRUE,FALSE,TRUE
"1239","HD14_S33_L004_contig_2583",FALSE,FALSE,TRUE,FALSE
"1240","HD14_S33_L004_contig_2652",TRUE,FALSE,FALSE,FALSE
"1241","HD14_S33_L004_contig_2732",FALSE,FALSE,FALSE,TRUE
"1242","HD14_S33_L004_contig_276",FALSE,TRUE,FALSE,FALSE
"1243","HD14_S33_L004_contig_2961",FALSE,FALSE,FALSE,TRUE
"1244","HD14_S33_L004_contig_3024",FALSE,FALSE,FALSE,TRUE
"1245","HD14_S33_L004_contig_3046",FALSE,FALSE,FALSE,TRUE
"1246","HD14_S33_L004_contig_3057",TRUE,FALSE,FALSE,FALSE
"1247","HD14_S33_L004_contig_3073",FALSE,TRUE,FALSE,TRUE
"1248","HD14_S33_L004_contig_3074",FALSE,FALSE,FALSE,TRUE
"1249","HD14_S33_L004_contig_308",FALSE,FALSE,FALSE,TRUE
"1250","HD14_S33_L004_contig_3081",FALSE,TRUE,FALSE,FALSE
"1251","HD14_S33_L004_contig_3120",FALSE,TRUE,FALSE,FALSE
"1252","HD14_S33_L004_contig_3138",FALSE,FALSE,FALSE,TRUE
"1253","HD14_S33_L004_contig_3182",FALSE,TRUE,FALSE,FALSE
"1254","HD14_S33_L004_contig_3324",TRUE,FALSE,TRUE,FALSE
"1255","HD14_S33_L004_contig_3328",TRUE,FALSE,FALSE,FALSE
"1256","HD14_S33_L004_contig_3332",FALSE,TRUE,FALSE,FALSE
"1257","HD14_S33_L004_contig_3387",FALSE,TRUE,FALSE,FALSE
"1258","HD14_S33_L004_contig_3395",TRUE,FALSE,FALSE,FALSE
"1259","HD14_S33_L004_contig_3411",TRUE,FALSE,FALSE,TRUE
"1260","HD14_S33_L004_contig_342",FALSE,FALSE,FALSE,TRUE
"1261","HD14_S33_L004_contig_3428",FALSE,TRUE,FALSE,FALSE
"1262","HD14_S33_L004_contig_3547",FALSE,FALSE,FALSE,TRUE
"1263","HD14_S33_L004_contig_3552",FALSE,TRUE,FALSE,FALSE
"1264","HD14_S33_L004_contig_3620",FALSE,FALSE,FALSE,TRUE
"1265","HD14_S33_L004_contig_3649",FALSE,TRUE,FALSE,FALSE
"1266","HD14_S33_L004_contig_371",FALSE,TRUE,FALSE,TRUE
"1267","HD14_S33_L004_contig_3713",TRUE,FALSE,FALSE,TRUE
"1268","HD14_S33_L004_contig_3749",FALSE,TRUE,FALSE,TRUE
"1269","HD14_S33_L004_contig_3754",FALSE,FALSE,FALSE,TRUE
"1270","HD14_S33_L004_contig_3785",FALSE,FALSE,FALSE,TRUE
"1271","HD14_S33_L004_contig_3840",FALSE,TRUE,FALSE,FALSE
"1272","HD14_S33_L004_contig_3922",FALSE,FALSE,FALSE,TRUE
"1273","HD14_S33_L004_contig_3942",FALSE,TRUE,FALSE,FALSE
"1274","HD14_S33_L004_contig_3971",FALSE,TRUE,FALSE,FALSE
"1275","HD14_S33_L004_contig_3983",FALSE,TRUE,FALSE,FALSE
"1276","HD14_S33_L004_contig_3984",FALSE,FALSE,TRUE,FALSE
"1277","HD14_S33_L004_contig_4001",FALSE,TRUE,FALSE,TRUE
"1278","HD14_S33_L004_contig_4052",FALSE,FALSE,FALSE,TRUE
"1279","HD14_S33_L004_contig_4093",FALSE,TRUE,FALSE,FALSE
"1280","HD14_S33_L004_contig_4094",TRUE,FALSE,TRUE,FALSE
"1281","HD14_S33_L004_contig_4097",TRUE,FALSE,FALSE,FALSE
"1282","HD14_S33_L004_contig_4158",FALSE,TRUE,FALSE,TRUE
"1283","HD14_S33_L004_contig_4161",FALSE,FALSE,FALSE,TRUE
"1284","HD14_S33_L004_contig_4193",FALSE,FALSE,TRUE,FALSE
"1285","HD14_S33_L004_contig_4234",FALSE,FALSE,FALSE,TRUE
"1286","HD14_S33_L004_contig_4311",FALSE,TRUE,FALSE,FALSE
"1287","HD14_S33_L004_contig_4316",FALSE,TRUE,FALSE,TRUE
"1288","HD14_S33_L004_contig_435",FALSE,FALSE,FALSE,TRUE
"1289","HD14_S33_L004_contig_4375",FALSE,FALSE,FALSE,TRUE
"1290","HD14_S33_L004_contig_4379",FALSE,TRUE,FALSE,FALSE
"1291","HD14_S33_L004_contig_4406",FALSE,FALSE,FALSE,TRUE
"1292","HD14_S33_L004_contig_4447",TRUE,FALSE,FALSE,FALSE
"1293","HD14_S33_L004_contig_4475",FALSE,FALSE,FALSE,TRUE
"1294","HD14_S33_L004_contig_4488",FALSE,FALSE,FALSE,TRUE
"1295","HD14_S33_L004_contig_4502",FALSE,FALSE,FALSE,TRUE
"1296","HD14_S33_L004_contig_4526",FALSE,FALSE,FALSE,TRUE
"1297","HD14_S33_L004_contig_4587",FALSE,FALSE,FALSE,TRUE
"1298","HD14_S33_L004_contig_46",FALSE,FALSE,FALSE,TRUE
"1299","HD14_S33_L004_contig_4630",TRUE,FALSE,FALSE,FALSE
"1300","HD14_S33_L004_contig_4695",FALSE,FALSE,TRUE,FALSE
"1301","HD14_S33_L004_contig_4798",FALSE,FALSE,FALSE,TRUE
"1302","HD14_S33_L004_contig_4813",FALSE,FALSE,FALSE,TRUE
"1303","HD14_S33_L004_contig_577",FALSE,FALSE,FALSE,TRUE
"1304","HD14_S33_L004_contig_591",TRUE,FALSE,FALSE,FALSE
"1305","HD14_S33_L004_contig_641",FALSE,TRUE,FALSE,FALSE
"1306","HD14_S33_L004_contig_659",FALSE,TRUE,FALSE,FALSE
"1307","HD14_S33_L004_contig_71",FALSE,FALSE,FALSE,TRUE
"1308","HD14_S33_L004_contig_741",FALSE,TRUE,FALSE,FALSE
"1309","HD14_S33_L004_contig_840",FALSE,TRUE,FALSE,TRUE
"1310","HD14_S33_L004_contig_870",FALSE,FALSE,FALSE,TRUE
"1311","HD14_S33_L004_contig_878",FALSE,TRUE,FALSE,TRUE
"1312","HD14_S33_L004_contig_888",FALSE,FALSE,TRUE,FALSE
"1313","HD14_S33_L004_contig_890",FALSE,TRUE,FALSE,FALSE
"1314","HD14_S33_L004_contig_928",FALSE,FALSE,FALSE,TRUE
"1315","HD14_S33_L004_contig_93",FALSE,FALSE,FALSE,TRUE
"1316","HD14_S33_L004_contig_931",TRUE,FALSE,FALSE,FALSE
"1317","HD14_S33_L004_contig_941",FALSE,TRUE,FALSE,FALSE
"1318","HD14_S33_L004_contig_979",FALSE,FALSE,FALSE,TRUE
"1319","HD14_S33_L004_contig_986",TRUE,FALSE,FALSE,FALSE
"1320","HD14_S33_L004_contig_998",TRUE,FALSE,FALSE,FALSE
"1321","HD15_S35_L004_contig_1036",FALSE,TRUE,FALSE,FALSE
"1322","HD15_S35_L004_contig_1133",FALSE,FALSE,FALSE,TRUE
"1323","HD15_S35_L004_contig_1166",FALSE,FALSE,FALSE,TRUE
"1324","HD15_S35_L004_contig_1171",FALSE,TRUE,FALSE,TRUE
"1325","HD15_S35_L004_contig_1267",FALSE,FALSE,FALSE,TRUE
"1326","HD15_S35_L004_contig_1299",TRUE,FALSE,FALSE,FALSE
"1327","HD15_S35_L004_contig_1363",FALSE,TRUE,FALSE,TRUE
"1328","HD15_S35_L004_contig_1401",TRUE,FALSE,FALSE,FALSE
"1329","HD15_S35_L004_contig_1453",FALSE,TRUE,FALSE,FALSE
"1330","HD15_S35_L004_contig_1539",FALSE,FALSE,FALSE,TRUE
"1331","HD15_S35_L004_contig_1566",FALSE,FALSE,FALSE,TRUE
"1332","HD15_S35_L004_contig_1611",FALSE,TRUE,FALSE,FALSE
"1333","HD15_S35_L004_contig_1617",FALSE,TRUE,FALSE,FALSE
"1334","HD15_S35_L004_contig_1633",FALSE,TRUE,FALSE,FALSE
"1335","HD15_S35_L004_contig_1642",FALSE,FALSE,TRUE,FALSE
"1336","HD15_S35_L004_contig_169",TRUE,FALSE,TRUE,FALSE
"1337","HD15_S35_L004_contig_1722",FALSE,TRUE,FALSE,FALSE
"1338","HD15_S35_L004_contig_1740",FALSE,FALSE,FALSE,TRUE
"1339","HD15_S35_L004_contig_1761",FALSE,FALSE,FALSE,TRUE
"1340","HD15_S35_L004_contig_1804",TRUE,FALSE,FALSE,FALSE
"1341","HD15_S35_L004_contig_1991",FALSE,FALSE,FALSE,TRUE
"1342","HD15_S35_L004_contig_200",TRUE,FALSE,FALSE,FALSE
"1343","HD15_S35_L004_contig_2066",FALSE,FALSE,FALSE,TRUE
"1344","HD15_S35_L004_contig_2101",FALSE,TRUE,FALSE,FALSE
"1345","HD15_S35_L004_contig_2127",FALSE,FALSE,FALSE,TRUE
"1346","HD15_S35_L004_contig_2134",FALSE,FALSE,FALSE,TRUE
"1347","HD15_S35_L004_contig_2202",FALSE,TRUE,FALSE,TRUE
"1348","HD15_S35_L004_contig_2217",FALSE,FALSE,FALSE,TRUE
"1349","HD15_S35_L004_contig_2262",TRUE,FALSE,TRUE,FALSE
"1350","HD15_S35_L004_contig_2289",FALSE,FALSE,FALSE,TRUE
"1351","HD15_S35_L004_contig_2393",FALSE,FALSE,FALSE,TRUE
"1352","HD15_S35_L004_contig_240",FALSE,FALSE,FALSE,TRUE
"1353","HD15_S35_L004_contig_2432",TRUE,FALSE,FALSE,FALSE
"1354","HD15_S35_L004_contig_2448",TRUE,FALSE,FALSE,FALSE
"1355","HD15_S35_L004_contig_2455",FALSE,TRUE,FALSE,FALSE
"1356","HD15_S35_L004_contig_2520",TRUE,FALSE,FALSE,FALSE
"1357","HD15_S35_L004_contig_2542",FALSE,FALSE,FALSE,TRUE
"1358","HD15_S35_L004_contig_2705",TRUE,FALSE,FALSE,FALSE
"1359","HD15_S35_L004_contig_2882",FALSE,TRUE,FALSE,TRUE
"1360","HD15_S35_L004_contig_2941",FALSE,FALSE,FALSE,TRUE
"1361","HD15_S35_L004_contig_2951",FALSE,FALSE,FALSE,TRUE
"1362","HD15_S35_L004_contig_3026",FALSE,TRUE,FALSE,FALSE
"1363","HD15_S35_L004_contig_309",FALSE,TRUE,FALSE,TRUE
"1364","HD15_S35_L004_contig_3116",FALSE,TRUE,FALSE,FALSE
"1365","HD15_S35_L004_contig_3119",FALSE,FALSE,FALSE,TRUE
"1366","HD15_S35_L004_contig_3128",TRUE,FALSE,TRUE,FALSE
"1367","HD15_S35_L004_contig_3202",FALSE,FALSE,FALSE,TRUE
"1368","HD15_S35_L004_contig_3221",FALSE,TRUE,FALSE,TRUE
"1369","HD15_S35_L004_contig_3288",FALSE,FALSE,FALSE,TRUE
"1370","HD15_S35_L004_contig_3339",FALSE,TRUE,FALSE,FALSE
"1371","HD15_S35_L004_contig_3428",FALSE,TRUE,FALSE,FALSE
"1372","HD15_S35_L004_contig_3547",FALSE,FALSE,FALSE,TRUE
"1373","HD15_S35_L004_contig_3632",FALSE,FALSE,FALSE,TRUE
"1374","HD15_S35_L004_contig_3650",FALSE,FALSE,FALSE,TRUE
"1375","HD15_S35_L004_contig_3667",FALSE,FALSE,FALSE,TRUE
"1376","HD15_S35_L004_contig_3750",TRUE,FALSE,FALSE,FALSE
"1377","HD15_S35_L004_contig_3774",TRUE,FALSE,FALSE,FALSE
"1378","HD15_S35_L004_contig_3838",FALSE,FALSE,FALSE,TRUE
"1379","HD15_S35_L004_contig_3915",TRUE,FALSE,FALSE,FALSE
"1380","HD15_S35_L004_contig_408",TRUE,FALSE,TRUE,FALSE
"1381","HD15_S35_L004_contig_411",FALSE,FALSE,TRUE,FALSE
"1382","HD15_S35_L004_contig_483",FALSE,TRUE,FALSE,FALSE
"1383","HD15_S35_L004_contig_486",FALSE,FALSE,TRUE,FALSE
"1384","HD15_S35_L004_contig_535",FALSE,TRUE,FALSE,FALSE
"1385","HD15_S35_L004_contig_544",FALSE,TRUE,FALSE,FALSE
"1386","HD15_S35_L004_contig_634",FALSE,FALSE,FALSE,TRUE
"1387","HD15_S35_L004_contig_716",FALSE,FALSE,FALSE,TRUE
"1388","HD15_S35_L004_contig_73",FALSE,FALSE,FALSE,TRUE
"1389","HD15_S35_L004_contig_733",FALSE,TRUE,FALSE,FALSE
"1390","HD15_S35_L004_contig_751",FALSE,FALSE,TRUE,FALSE
"1391","HD15_S35_L004_contig_755",FALSE,TRUE,FALSE,FALSE
"1392","HD15_S35_L004_contig_796",FALSE,TRUE,FALSE,FALSE
"1393","HD15_S35_L004_contig_833",FALSE,FALSE,FALSE,TRUE
"1394","HD15_S35_L004_contig_837",FALSE,TRUE,FALSE,TRUE
"1395","HD15_S35_L004_contig_846",FALSE,TRUE,FALSE,TRUE
"1396","HD15_S35_L004_contig_86",FALSE,FALSE,TRUE,FALSE
"1397","HD15_S35_L004_contig_946",FALSE,FALSE,TRUE,FALSE
"1398","HD15_S35_L004_contig_995",TRUE,FALSE,FALSE,FALSE
"1399","HD16_S37_L004_contig_1029",FALSE,FALSE,FALSE,TRUE
"1400","HD16_S37_L004_contig_1034",FALSE,TRUE,FALSE,TRUE
"1401","HD16_S37_L004_contig_1208",FALSE,FALSE,FALSE,TRUE
"1402","HD16_S37_L004_contig_1289",FALSE,FALSE,FALSE,TRUE
"1403","HD16_S37_L004_contig_132",FALSE,FALSE,FALSE,TRUE
"1404","HD16_S37_L004_contig_1329",FALSE,TRUE,FALSE,FALSE
"1405","HD16_S37_L004_contig_134",FALSE,FALSE,FALSE,TRUE
"1406","HD16_S37_L004_contig_141",TRUE,FALSE,FALSE,FALSE
"1407","HD16_S37_L004_contig_1443",FALSE,TRUE,FALSE,TRUE
"1408","HD16_S37_L004_contig_145",FALSE,TRUE,FALSE,TRUE
"1409","HD16_S37_L004_contig_1471",FALSE,TRUE,FALSE,TRUE
"1410","HD16_S37_L004_contig_1478",FALSE,FALSE,FALSE,TRUE
"1411","HD16_S37_L004_contig_1640",FALSE,TRUE,FALSE,FALSE
"1412","HD16_S37_L004_contig_166",FALSE,TRUE,FALSE,FALSE
"1413","HD16_S37_L004_contig_1703",FALSE,TRUE,FALSE,TRUE
"1414","HD16_S37_L004_contig_1737",FALSE,TRUE,FALSE,TRUE
"1415","HD16_S37_L004_contig_1865",FALSE,FALSE,TRUE,FALSE
"1416","HD16_S37_L004_contig_1927",FALSE,FALSE,FALSE,TRUE
"1417","HD16_S37_L004_contig_1957",FALSE,FALSE,FALSE,TRUE
"1418","HD16_S37_L004_contig_2156",FALSE,TRUE,FALSE,TRUE
"1419","HD16_S37_L004_contig_2188",FALSE,FALSE,FALSE,TRUE
"1420","HD16_S37_L004_contig_2385",FALSE,FALSE,FALSE,TRUE
"1421","HD16_S37_L004_contig_239",FALSE,TRUE,FALSE,FALSE
"1422","HD16_S37_L004_contig_2419",FALSE,TRUE,FALSE,TRUE
"1423","HD16_S37_L004_contig_2471",FALSE,TRUE,FALSE,FALSE
"1424","HD16_S37_L004_contig_2488",FALSE,TRUE,FALSE,FALSE
"1425","HD16_S37_L004_contig_257",FALSE,TRUE,FALSE,TRUE
"1426","HD16_S37_L004_contig_2687",FALSE,FALSE,FALSE,TRUE
"1427","HD16_S37_L004_contig_2713",FALSE,FALSE,FALSE,TRUE
"1428","HD16_S37_L004_contig_274",FALSE,TRUE,FALSE,FALSE
"1429","HD16_S37_L004_contig_2743",TRUE,FALSE,TRUE,FALSE
"1430","HD16_S37_L004_contig_2802",FALSE,FALSE,FALSE,TRUE
"1431","HD16_S37_L004_contig_2820",FALSE,TRUE,FALSE,FALSE
"1432","HD16_S37_L004_contig_2833",FALSE,TRUE,FALSE,FALSE
"1433","HD16_S37_L004_contig_2910",FALSE,TRUE,FALSE,FALSE
"1434","HD16_S37_L004_contig_2945",FALSE,TRUE,FALSE,TRUE
"1435","HD16_S37_L004_contig_2984",FALSE,TRUE,FALSE,TRUE
"1436","HD16_S37_L004_contig_3011",FALSE,FALSE,FALSE,TRUE
"1437","HD16_S37_L004_contig_3012",FALSE,TRUE,FALSE,TRUE
"1438","HD16_S37_L004_contig_302",FALSE,FALSE,TRUE,FALSE
"1439","HD16_S37_L004_contig_3043",FALSE,TRUE,FALSE,FALSE
"1440","HD16_S37_L004_contig_3045",FALSE,FALSE,FALSE,TRUE
"1441","HD16_S37_L004_contig_3214",FALSE,TRUE,FALSE,FALSE
"1442","HD16_S37_L004_contig_3234",FALSE,TRUE,FALSE,FALSE
